id,AL,AZ,CA,CO,CT,FL,GA,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MO,NJ,NM,NY,NC,OH,OK,OR,PA,SC,TN,TX,VA,WA,WV,WI,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive
559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0392963,1.0823485,11.9408652,67.7689504,69.9259467,56.3524395,27.8063239,18.8057613,19.4229792,68.5951144,38.2393572,42.6089387,14.7562916,10.6298,60.6488569,4.1046731,38.841325,8.7974633,1.1584241,1.1913932,12.1085708,67.7986724,70.1395283,56.5246814,28.0849614,18.8858549,20.2452878,69.2818859,39.0094839,42.0635743,15.2168751,10.9296881,60.0387249,3.9892326,39.0753559,8.8711283,0.990837,1.0363964,11.1684503,67.8665217,68.8302548,56.0783241,28.3015328,18.465058,19.5949114,69.240888,38.785598,41.5135603,14.6382277,10.3170372,59.7165706,4.0476333,38.3585537,8.8029114
560,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1584241,1.1913932,12.1085708,67.7986724,70.1395283,56.5246814,28.0849614,18.8858549,20.2452878,69.2818859,39.0094839,42.0635743,15.2168751,10.9296881,60.0387249,3.9892326,39.0753559,8.8711283,0.990837,1.0363964,11.1684503,67.8665217,68.8302548,56.0783241,28.3015328,18.465058,19.5949114,69.240888,38.785598,41.5135603,14.6382277,10.3170372,59.7165706,4.0476333,38.3585537,8.8029114,0.9816291,1.0036012,10.6024556,67.5396134,68.0683836,56.4523188,27.4674241,18.8108815,19.9005471,68.6988549,38.3700108,40.9045609,14.9251326,10.2553143,60.743793,4.1721392,37.2512039,8.3924924
561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990837,1.0363964,11.1684503,67.8665217,68.8302548,56.0783241,28.3015328,18.465058,19.5949114,69.240888,38.785598,41.5135603,14.6382277,10.3170372,59.7165706,4.0476333,38.3585537,8.8029114,0.9816291,1.0036012,10.6024556,67.5396134,68.0683836,56.4523188,27.4674241,18.8108815,19.9005471,68.6988549,38.3700108,40.9045609,14.9251326,10.2553143,60.743793,4.1721392,37.2512039,8.3924924,0.8804106,0.9023564,11.1449876,66.965809,68.4197881,56.1533052,27.3656278,16.1257935,20.2145713,68.6556719,38.2301241,40.4579867,15.7182057,10.8005759,60.0398474,4.023697,37.088084,9.418698
562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816291,1.0036012,10.6024556,67.5396134,68.0683836,56.4523188,27.4674241,18.8108815,19.9005471,68.6988549,38.3700108,40.9045609,14.9251326,10.2553143,60.743793,4.1721392,37.2512039,8.3924924,0.8804106,0.9023564,11.1449876,66.965809,68.4197881,56.1533052,27.3656278,16.1257935,20.2145713,68.6556719,38.2301241,40.4579867,15.7182057,10.8005759,60.0398474,4.023697,37.088084,9.418698,0.9103024,0.9322956,10.9310053,67.1991407,68.5146134,56.4001678,27.1792568,15.9335142,18.4625661,69.3712314,38.1613062,39.0956661,15.9839411,10.9865023,59.3824645,4.0500848,37.9298455,9.2941728
563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8804106,0.9023564,11.1449876,66.965809,68.4197881,56.1533052,27.3656278,16.1257935,20.2145713,68.6556719,38.2301241,40.4579867,15.7182057,10.8005759,60.0398474,4.023697,37.088084,9.418698,0.9103024,0.9322956,10.9310053,67.1991407,68.5146134,56.4001678,27.1792568,15.9335142,18.4625661,69.3712314,38.1613062,39.0956661,15.9839411,10.9865023,59.3824645,4.0500848,37.9298455,9.2941728,0.9782854,0.9841375,11.3961428,66.8360162,69.529474,57.5192193,27.0833306,16.797576,17.942081,69.6067109,38.0828966,40.0641917,16.7292353,11.2906208,59.6716185,3.904588,37.5380579,8.5280772
564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9103024,0.9322956,10.9310053,67.1991407,68.5146134,56.4001678,27.1792568,15.9335142,18.4625661,69.3712314,38.1613062,39.0956661,15.9839411,10.9865023,59.3824645,4.0500848,37.9298455,9.2941728,0.9782854,0.9841375,11.3961428,66.8360162,69.529474,57.5192193,27.0833306,16.797576,17.942081,69.6067109,38.0828966,40.0641917,16.7292353,11.2906208,59.6716185,3.904588,37.5380579,8.5280772,1.0474043,1.0355671,11.1391542,67.0959715,70.2604019,58.4615997,26.3652219,15.683812,18.1084049,69.1208496,39.0548267,39.7441261,16.7215577,11.1688006,59.7628256,4.2489543,36.9836544,7.9310709
565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782854,0.9841375,11.3961428,66.8360162,69.529474,57.5192193,27.0833306,16.797576,17.942081,69.6067109,38.0828966,40.0641917,16.7292353,11.2906208,59.6716185,3.904588,37.5380579,8.5280772,1.0474043,1.0355671,11.1391542,67.0959715,70.2604019,58.4615997,26.3652219,15.683812,18.1084049,69.1208496,39.0548267,39.7441261,16.7215577,11.1688006,59.7628256,4.2489543,36.9836544,7.9310709,0.9864039,0.9746612,12.0808479,67.2556917,69.7754097,58.9195086,26.2276505,15.6382973,17.9484342,69.0648003,38.7388626,41.4231183,16.7002041,11.2300479,60.2464884,4.1676969,37.1049724,7.7546891
566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0474043,1.0355671,11.1391542,67.0959715,70.2604019,58.4615997,26.3652219,15.683812,18.1084049,69.1208496,39.0548267,39.7441261,16.7215577,11.1688006,59.7628256,4.2489543,36.9836544,7.9310709,0.9864039,0.9746612,12.0808479,67.2556917,69.7754097,58.9195086,26.2276505,15.6382973,17.9484342,69.0648003,38.7388626,41.4231183,16.7002041,11.2300479,60.2464884,4.1676969,37.1049724,7.7546891,1.0153599,1.0118028,12.4999087,66.064604,69.8441714,58.7329953,25.7098945,15.9571114,18.1713554,69.328551,38.5223607,40.1208974,17.0851401,11.529557,59.9294081,4.3574406,38.3635478,9.1886472
567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864039,0.9746612,12.0808479,67.2556917,69.7754097,58.9195086,26.2276505,15.6382973,17.9484342,69.0648003,38.7388626,41.4231183,16.7002041,11.2300479,60.2464884,4.1676969,37.1049724,7.7546891,1.0153599,1.0118028,12.4999087,66.064604,69.8441714,58.7329953,25.7098945,15.9571114,18.1713554,69.328551,38.5223607,40.1208974,17.0851401,11.529557,59.9294081,4.3574406,38.3635478,9.1886472,1.1184611,1.1148665,12.6438972,66.8320384,70.5431521,58.8037914,25.784872,15.5443539,18.2406762,69.5103693,39.0266448,40.468413,16.6752055,11.3606802,59.26854,4.2890854,38.4307592,9.259369
568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0153599,1.0118028,12.4999087,66.064604,69.8441714,58.7329953,25.7098945,15.9571114,18.1713554,69.328551,38.5223607,40.1208974,17.0851401,11.529557,59.9294081,4.3574406,38.3635478,9.1886472,1.1184611,1.1148665,12.6438972,66.8320384,70.5431521,58.8037914,25.784872,15.5443539,18.2406762,69.5103693,39.0266448,40.468413,16.6752055,11.3606802,59.26854,4.2890854,38.4307592,9.259369,1.1571906,1.177747,12.51153,67.0192042,69.3459766,58.3488361,25.9316168,16.1468023,17.0365225,68.5299837,38.7768157,39.9653885,16.6536814,11.4177503,59.5410704,4.2974943,38.7123398,8.5678889
569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1184611,1.1148665,12.6438972,66.8320384,70.5431521,58.8037914,25.784872,15.5443539,18.2406762,69.5103693,39.0266448,40.468413,16.6752055,11.3606802,59.26854,4.2890854,38.4307592,9.259369,1.1571906,1.177747,12.51153,67.0192042,69.3459766,58.3488361,25.9316168,16.1468023,17.0365225,68.5299837,38.7768157,39.9653885,16.6536814,11.4177503,59.5410704,4.2974943,38.7123398,8.5678889,1.2086994,1.2540874,12.8889919,67.2120676,69.3818025,58.406817,26.1941886,16.256404,17.1896147,68.2743339,39.6596301,40.5307322,16.5261733,11.3378039,59.4185532,4.4129544,37.9626661,8.9097414
570,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1571906,1.177747,12.51153,67.0192042,69.3459766,58.3488361,25.9316168,16.1468023,17.0365225,68.5299837,38.7768157,39.9653885,16.6536814,11.4177503,59.5410704,4.2974943,38.7123398,8.5678889,1.2086994,1.2540874,12.8889919,67.2120676,69.3818025,58.406817,26.1941886,16.256404,17.1896147,68.2743339,39.6596301,40.5307322,16.5261733,11.3378039,59.4185532,4.4129544,37.9626661,8.9097414,1.1251528,1.1715308,13.799153,68.4322705,68.622983,58.1281916,26.3737326,15.7485304,17.307863,68.3591938,39.9211975,40.2421598,16.3388229,11.8937247,59.3558153,4.2538572,38.4117426,8.643776
571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2086994,1.2540874,12.8889919,67.2120676,69.3818025,58.406817,26.1941886,16.256404,17.1896147,68.2743339,39.6596301,40.5307322,16.5261733,11.3378039,59.4185532,4.4129544,37.9626661,8.9097414,1.1251528,1.1715308,13.799153,68.4322705,68.622983,58.1281916,26.3737326,15.7485304,17.307863,68.3591938,39.9211975,40.2421598,16.3388229,11.8937247,59.3558153,4.2538572,38.4117426,8.643776,1.15067,1.2408293,13.6616873,68.4827007,68.1591342,57.0491151,27.1187909,16.1555691,17.3633105,69.2500554,39.8630739,40.625756,16.3569439,11.914235,58.8606874,4.2691422,37.725835,7.9303071
572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1251528,1.1715308,13.799153,68.4322705,68.622983,58.1281916,26.3737326,15.7485304,17.307863,68.3591938,39.9211975,40.2421598,16.3388229,11.8937247,59.3558153,4.2538572,38.4117426,8.643776,1.15067,1.2408293,13.6616873,68.4827007,68.1591342,57.0491151,27.1187909,16.1555691,17.3633105,69.2500554,39.8630739,40.625756,16.3569439,11.914235,58.8606874,4.2691422,37.725835,7.9303071,1.0846,1.1751675,12.436474,68.6793518,67.4882613,56.4251365,27.1114238,16.7601976,16.5882252,69.1907931,40.2741982,39.5955485,16.1128043,11.4396014,58.6608827,4.2592035,37.1809546,7.7658154
573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15067,1.2408293,13.6616873,68.4827007,68.1591342,57.0491151,27.1187909,16.1555691,17.3633105,69.2500554,39.8630739,40.625756,16.3569439,11.914235,58.8606874,4.2691422,37.725835,7.9303071,1.0846,1.1751675,12.436474,68.6793518,67.4882613,56.4251365,27.1114238,16.7601976,16.5882252,69.1907931,40.2741982,39.5955485,16.1128043,11.4396014,58.6608827,4.2592035,37.1809546,7.7658154,1.0981145,1.1759582,11.8992861,68.5983281,67.4887935,57.0840742,27.0950656,16.5166657,16.6448205,68.5613688,39.8987259,39.4389637,15.5816876,11.0250864,58.2158712,4.052976,36.1414193,6.2155675
574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846,1.1751675,12.436474,68.6793518,67.4882613,56.4251365,27.1114238,16.7601976,16.5882252,69.1907931,40.2741982,39.5955485,16.1128043,11.4396014,58.6608827,4.2592035,37.1809546,7.7658154,1.0981145,1.1759582,11.8992861,68.5983281,67.4887935,57.0840742,27.0950656,16.5166657,16.6448205,68.5613688,39.8987259,39.4389637,15.5816876,11.0250864,58.2158712,4.052976,36.1414193,6.2155675,1.0915837,1.1700613,12.1347218,68.4849715,67.6429364,56.6553374,27.4942472,16.5819999,16.4796884,68.8797247,39.2037818,39.7095465,16.0844856,11.5005306,57.860973,4.0028598,36.5692021,5.5556429
575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0981145,1.1759582,11.8992861,68.5983281,67.4887935,57.0840742,27.0950656,16.5166657,16.6448205,68.5613688,39.8987259,39.4389637,15.5816876,11.0250864,58.2158712,4.052976,36.1414193,6.2155675,1.0915837,1.1700613,12.1347218,68.4849715,67.6429364,56.6553374,27.4942472,16.5819999,16.4796884,68.8797247,39.2037818,39.7095465,16.0844856,11.5005306,57.860973,4.0028598,36.5692021,5.5556429,1.1954773,1.2569399,12.2803707,69.6715149,69.0878614,57.8869025,27.776459,17.1081583,17.3507203,69.2040835,39.2777831,40.6187532,16.0418242,11.4777944,57.8120512,3.9547674,36.2205203,6.0103388
576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0915837,1.1700613,12.1347218,68.4849715,67.6429364,56.6553374,27.4942472,16.5819999,16.4796884,68.8797247,39.2037818,39.7095465,16.0844856,11.5005306,57.860973,4.0028598,36.5692021,5.5556429,1.1954773,1.2569399,12.2803707,69.6715149,69.0878614,57.8869025,27.776459,17.1081583,17.3507203,69.2040835,39.2777831,40.6187532,16.0418242,11.4777944,57.8120512,3.9547674,36.2205203,6.0103388,1.0546379,1.0911038,11.8632522,69.4764468,68.6461267,57.9419748,27.541897,16.93446,18.1734977,69.8478185,39.5703128,40.0996601,16.0948911,11.6491802,57.4147838,3.8820294,36.0101912,6.3970416
577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1954773,1.2569399,12.2803707,69.6715149,69.0878614,57.8869025,27.776459,17.1081583,17.3507203,69.2040835,39.2777831,40.6187532,16.0418242,11.4777944,57.8120512,3.9547674,36.2205203,6.0103388,1.0546379,1.0911038,11.8632522,69.4764468,68.6461267,57.9419748,27.541897,16.93446,18.1734977,69.8478185,39.5703128,40.0996601,16.0948911,11.6491802,57.4147838,3.8820294,36.0101912,6.3970416,1.1278911,1.1643852,11.3860744,68.3115758,69.0557252,58.2113822,27.8267328,17.2827594,18.3084055,69.6655743,39.7504882,40.3514873,15.9982371,11.2467376,57.447112,4.210132,35.9337553,6.3688083
578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0546379,1.0911038,11.8632522,69.4764468,68.6461267,57.9419748,27.541897,16.93446,18.1734977,69.8478185,39.5703128,40.0996601,16.0948911,11.6491802,57.4147838,3.8820294,36.0101912,6.3970416,1.1278911,1.1643852,11.3860744,68.3115758,69.0557252,58.2113822,27.8267328,17.2827594,18.3084055,69.6655743,39.7504882,40.3514873,15.9982371,11.2467376,57.447112,4.210132,35.9337553,6.3688083,1.1153341,1.1329663,11.2247809,67.2819215,68.2821999,57.850979,27.7453198,16.7961605,17.9983768,69.2174051,39.7639731,39.9002548,15.6063358,10.9341827,57.0779248,4.3935954,36.1127516,5.8744919
579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1278911,1.1643852,11.3860744,68.3115758,69.0557252,58.2113822,27.8267328,17.2827594,18.3084055,69.6655743,39.7504882,40.3514873,15.9982371,11.2467376,57.447112,4.210132,35.9337553,6.3688083,1.1153341,1.1329663,11.2247809,67.2819215,68.2821999,57.850979,27.7453198,16.7961605,17.9983768,69.2174051,39.7639731,39.9002548,15.6063358,10.9341827,57.0779248,4.3935954,36.1127516,5.8744919,1.1591128,1.177303,11.1811456,67.9225238,69.7416355,58.7271802,27.8029911,16.694001,18.2371314,69.4468848,39.2655284,39.1650428,15.4950565,10.905992,57.3440549,4.4725615,36.4391485,5.9724026
580,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1153341,1.1329663,11.2247809,67.2819215,68.2821999,57.850979,27.7453198,16.7961605,17.9983768,69.2174051,39.7639731,39.9002548,15.6063358,10.9341827,57.0779248,4.3935954,36.1127516,5.8744919,1.1591128,1.177303,11.1811456,67.9225238,69.7416355,58.7271802,27.8029911,16.694001,18.2371314,69.4468848,39.2655284,39.1650428,15.4950565,10.905992,57.3440549,4.4725615,36.4391485,5.9724026,1.2293325,1.2144433,11.1672015,67.1059909,70.4027042,56.8488414,28.622003,16.2561783,17.4021895,71.0072974,40.6362895,40.1105367,16.0635312,11.044509,57.4485708,4.69169,35.6880609,7.2406485
581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1591128,1.177303,11.1811456,67.9225238,69.7416355,58.7271802,27.8029911,16.694001,18.2371314,69.4468848,39.2655284,39.1650428,15.4950565,10.905992,57.3440549,4.4725615,36.4391485,5.9724026,1.2293325,1.2144433,11.1672015,67.1059909,70.4027042,56.8488414,28.622003,16.2561783,17.4021895,71.0072974,40.6362895,40.1105367,16.0635312,11.044509,57.4485708,4.69169,35.6880609,7.2406485,1.159354,1.1521399,10.5643122,67.1961861,69.6437025,57.9850955,29.8055106,16.1935929,16.9053297,70.4130485,41.1806946,40.3221969,15.3544746,10.3761297,57.3090797,4.4875588,35.7454564,7.3613209
582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2293325,1.2144433,11.1672015,67.1059909,70.4027042,56.8488414,28.622003,16.2561783,17.4021895,71.0072974,40.6362895,40.1105367,16.0635312,11.044509,57.4485708,4.69169,35.6880609,7.2406485,1.159354,1.1521399,10.5643122,67.1961861,69.6437025,57.9850955,29.8055106,16.1935929,16.9053297,70.4130485,41.1806946,40.3221969,15.3544746,10.3761297,57.3090797,4.4875588,35.7454564,7.3613209,1.0335482,1.0241025,10.231939,66.4603316,69.4954732,57.3759694,30.4571121,14.8483709,16.2879606,70.4959131,41.1475789,40.7602644,14.8440152,10.0834234,56.7401347,4.4729942,35.7321969,6.8822014
583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159354,1.1521399,10.5643122,67.1961861,69.6437025,57.9850955,29.8055106,16.1935929,16.9053297,70.4130485,41.1806946,40.3221969,15.3544746,10.3761297,57.3090797,4.4875588,35.7454564,7.3613209,1.0335482,1.0241025,10.231939,66.4603316,69.4954732,57.3759694,30.4571121,14.8483709,16.2879606,70.4959131,41.1475789,40.7602644,14.8440152,10.0834234,56.7401347,4.4729942,35.7321969,6.8822014,1.0584749,1.0492914,10.0904517,66.5374419,70.2397455,57.1017968,30.7674665,14.6460662,15.8957291,69.5524327,40.0187419,42.3492312,14.9014867,9.8733398,57.7984345,4.5846512,36.6828826,6.1514808
584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0335482,1.0241025,10.231939,66.4603316,69.4954732,57.3759694,30.4571121,14.8483709,16.2879606,70.4959131,41.1475789,40.7602644,14.8440152,10.0834234,56.7401347,4.4729942,35.7321969,6.8822014,1.0584749,1.0492914,10.0904517,66.5374419,70.2397455,57.1017968,30.7674665,14.6460662,15.8957291,69.5524327,40.0187419,42.3492312,14.9014867,9.8733398,57.7984345,4.5846512,36.6828826,6.1514808,1.0613134,1.0521927,9.3796334,66.9712958,69.1756065,55.674669,30.7079153,14.9706393,15.4993889,69.4358464,39.2718971,42.1293602,14.514689,9.4951176,57.9942848,4.6107311,35.9825005,5.4983174
585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0584749,1.0492914,10.0904517,66.5374419,70.2397455,57.1017968,30.7674665,14.6460662,15.8957291,69.5524327,40.0187419,42.3492312,14.9014867,9.8733398,57.7984345,4.5846512,36.6828826,6.1514808,1.0613134,1.0521927,9.3796334,66.9712958,69.1756065,55.674669,30.7079153,14.9706393,15.4993889,69.4358464,39.2718971,42.1293602,14.514689,9.4951176,57.9942848,4.6107311,35.9825005,5.4983174,1.0769448,1.0680187,10.2023313,68.6880673,70.7267961,57.3133149,31.1119065,15.1938152,15.4775989,69.5541068,39.5065116,43.5042528,15.3730312,10.0163234,58.426297,4.394818,35.7020758,6.2959045
586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0613134,1.0521927,9.3796334,66.9712958,69.1756065,55.674669,30.7079153,14.9706393,15.4993889,69.4358464,39.2718971,42.1293602,14.514689,9.4951176,57.9942848,4.6107311,35.9825005,5.4983174,1.0769448,1.0680187,10.2023313,68.6880673,70.7267961,57.3133149,31.1119065,15.1938152,15.4775989,69.5541068,39.5065116,43.5042528,15.3730312,10.0163234,58.426297,4.394818,35.7020758,6.2959045,1.0784088,1.0696427,10.4694233,68.0834014,69.6198772,57.3106973,31.0644898,15.1181155,16.6014851,68.4095528,38.5907802,44.7590181,15.6333662,10.1582656,58.1203873,4.4650062,36.8348314,7.0234349
587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769448,1.0680187,10.2023313,68.6880673,70.7267961,57.3133149,31.1119065,15.1938152,15.4775989,69.5541068,39.5065116,43.5042528,15.3730312,10.0163234,58.426297,4.394818,35.7020758,6.2959045,1.0784088,1.0696427,10.4694233,68.0834014,69.6198772,57.3106973,31.0644898,15.1181155,16.6014851,68.4095528,38.5907802,44.7590181,15.6333662,10.1582656,58.1203873,4.4650062,36.8348314,7.0234349,1.0065382,1.0197724,10.899926,70.1052552,69.0432598,59.5981456,30.0047574,15.2508477,16.9844411,66.9302107,37.3357085,46.0575368,15.5005891,10.3470025,58.7371303,4.2333376,38.5157925,6.4854977
